Claim_ID,Claim_Date,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Region,Product_Type,Claim_Amount,Claim_Status,Payout_Amount,Rejection_Reason,Processing_Time_Days
CLM11117,2025-08-13,CUST10449,SME,25,Male,Central,Life,41048.26,Rejected,0.0,Lack of Coverage,3
CLM16708,2024-06-02,CUST12759,Individual,73,Female,East,HEALTH,6018.55,Approved,5725.68,,26
CLM11070,17/02/2024,CUST11308,Individual,65,Female,Central,Health,13062.1,Approved,10146.74,,14
CLM10434,2024-10-20,CUST10733,Individual,35,Other,East,Life,33214.97,Under Review,0.0,,
CLM10967,2024-02-27,CUST11106,Individual,68,Female,south,Auto,4461.46,Approved,3660.39,,32
CLM13667,2024-03-11,CUST11972,Corporate,59,Female,Central,Health,1479.16,Rejected,0.0,Late Claim Filing,2
CLM11013,2025-02-03,CUST12931,corporate,54,Male,South,Auto,15187.39,Approved,11887.22,,35
CLM15719,05/07/2024,CUST12090,Individual,49,Female,Central,Health,1216.83,Rejected,0.0,Insufficient Documentation,33
CLM14771,21/09/2024,CUST12047,Individual,37,Male,East,Home,31680.25,Approved,30681.25,,45
CLM14080,2025-10-10,CUST11446,Individual,66,Female,Central,Auto,560.09,Approved,545.39,,23
CLM17157,2025-09-14,CUST12302,Individual,65,Female,West,Life,27135.69,Approved,19788.23,,28
CLM10813,2024-03-21,CUST10746,SME,25,,North,Life,91100.52,Approved,88545.3,,12
CLM15098,2024-02-20,CUST10536,Individual,39,Female,SOUTH,Health,2919.17,Approved,2417.28,,34
CLM10546,04/07/2025,CUST13056,Corporate,30,Female,Central,Travel,4495.77,Under Review,0.0,,
CLM13395,2025-01-24,CUST10421,SME,64,Male,Central,Travel,2903.53,Approved,2214.27,,35
CLM14640,2025-12-07,CUST12280,Individual,85,Male,East,Health,7920.69,Rejected,0.0,Lack of Coverage,45
CLM10422,06-22-2024,CUST11749,Corporate,67,Female,West,Life,23263.89,Approved,18778.43,,19
CLM14994,2024-02-10,CUST12341,individual,48,Female,North,Auto,3329.26,Approved,2422.21,,39
CLM16137,2025-12-14,CUST10666,SME,71,Male,Central,Travel,1538.55,Approved,1530.65,,20
CLM16838,2025-11-23,CUST11260,Individual,67,Female,West,Life,27232.36,Approved,22399.64,,17
CLM13810,2025-09-08,CUST11431,Individual,19,Male,West,Auto,24887.37,Rejected,0.0,Late Claim Filing,22
CLM12328,2024-02-18,CUST10967,individual,,Female,Central,Auto,16743.43,Rejected,0.0,Insufficient Documentation,31
CLM16323,2024-03-30,CUST10273,individual,55,Female,WEST,Travel,1259.48,Approved,1084.68,,40
CLM16671,07/09/2025,CUST13404,Individual,80,Male,,Travel,1855.92,Approved,1559.48,,1
CLM11708,2025-08-13,CUST13504,SME,76,Female,West,Health,12115.73,Approved,10162.41,,33
CLM11493,09/07/2024,CUST10358,SME,82,Male,South,Home,49455.65,Rejected,0.0,Policy Exclusion,45
CLM18373,2025-09-06,CUST12249,SME,,Female,North,Life,15043.39,Approved,13413.54,,13
CLM10567,2025-07-16,CUST12235,Individual,61,Male,West,life,20603.72,Approved,19140.46,,22
CLM11197,2025-08-04,CUST10245,Individual,71,Female,Central,Health,12261.0,Approved,12237.53,,21
CLM14293,2024-08-17,CUST13144,SME,37,Female,NORTH,TRAVEL,1410.96,Approved,1333.33,,9
CLM13355,03-28-2024,CUST13107,Individual,42,Male,South,Home,11882.9,Approved,9033.9,,16
CLM13486,15/10/2024,CUST13559,Individual,52,Female,West,Travel,1445.1,Under Review,0.0,,
CLM10921,2025-02-20,CUST13045,SME,26,Male,South,Life,81311.25,Under Review,0.0,,
CLM14566,2024-06-27,CUST10980,Corporate,20,Male,North,Health,13707.04,Approved,13649.84,,35
CLM15035,2025-01-22,CUST12352,Individual,65,Male,South,Home,46599.32,Rejected,0.0,Lack of Coverage,39
CLM11611,2024-09-07,CUST12609,Individual,,Male,South,Health,10247.56,Approved,8660.95,,28
CLM10488,2024-08-26,CUST10262,SME,34,Male,North,Life,26182.35,Approved,22307.77,,44
CLM11485,2025-04-05,CUST13643,Corporate,26,Female,East,Health,8241.48,Rejected,0.0,Suspected Fraud,27
CLM11185,10-08-2024,CUST10510,Individual,61,Female,South,Travel,2639.02,Rejected,0.0,Suspected Fraud,40
CLM15991,2025-10-06,CUST13110,Individual,67,Female,WEST,Home,20119.71,Approved,19055.62,,7
CLM11634,2024-03-02,CUST10766,SME,83,Female,South,LIFE,24855.17,Under Review,0.0,,
CLM18237,2024-06-24,CUST10212,Individual,49,Female,north,Travel,3220.0,Approved,2570.2,,14
CLM13463,2025-07-10,CUST10448,Individual,39,Female,,Auto,14198.65,Approved,10386.66,,33
CLM12695,2024-08-15,CUST13269,Individual,67,Other,North,Auto,16930.45,Under Review,0.0,,
CLM11328,2024-08-04,CUST13463,Individual,68,Female,South,Travel,676.9,Approved,652.92,,35
CLM14025,2025-02-05,CUST10299,Individual,33,Male,South,Health,398.36,Under Review,0.0,,
CLM12686,2025-10-16,CUST10447,Individual,47,Female,Central,Travel,3961.85,Rejected,0.0,Policy Exclusion,23
CLM14939,2024-05-06,CUST12119,sme,75,Male,CENTRAL,Travel,4312.79,Under Review,0.0,,
CLM13411,2024-09-28,CUST10946,Individual,46,Female,South,Auto,8016.55,Approved,6536.58,,15
CLM15336,2024-06-12,CUST10639,Corporate,79,Other,North,Life,33415.42,Approved,25432.79,,6
CLM12789,2025-10-26,CUST13167,Individual,43,Female,West,Auto,20035.04,Approved,14827.19,,35
CLM14982,2025-11-12,CUST13012,Individual,50,Female,Central,home,15279.36,Approved,14276.33,,15
CLM12044,2025-06-16,CUST10782,Corporate,76,Female,North,Health,13290.64,Approved,10808.33,,45
CLM16724,2024-02-22,CUST12034,Individual,42,Female,Central,Travel,2839.56,Approved,2652.71,,13
CLM13775,2024-10-25,CUST10336,SME,65,Female,South,Home,10973.5,Rejected,0.0,Late Claim Filing,6
CLM13176,2025-11-25,CUST11142,Individual,45,Male,South,Health,2617.19,Approved,2433.83,,42
CLM12476,2024-02-22,CUST13379,sme,34,Female,North,Life,92838.11,Under Review,0.0,,
CLM14556,12/12/2024,CUST11342,Individual,19,Male,Central,Life,87101.0,Approved,74309.03,,7
CLM14675,2024-12-16,CUST12672,Individual,26,,West,Home,3735.77,Approved,3188.22,,34
CLM11795,2025-07-17,CUST13384,Individual,59,Male,South,Health,2759.23,Rejected,0.0,Suspected Fraud,19
CLM18008,2025-10-30,CUST13780,Individual,53,,South,Life,49680.88,Approved,37212.49,,28
CLM14483,2025-12-04,CUST10347,SME,60,Female,East,Travel,481.94,Approved,353.53,,25
CLM16508,2025-05-30,CUST12642,Individual,,Male,Central,Home,13527.78,Rejected,0.0,Insufficient Documentation,3
CLM13950,2025-03-06,CUST13340,SME,31,Female,West,Auto,15392.3,Rejected,0.0,Suspected Fraud,4
CLM15675,2025-11-20,CUST10816,SME,70,Female,South,Health,3927.78,Approved,3574.26,,44
CLM11818,2025-08-19,CUST10863,Individual,30,Female,South,LIFE,62647.41,Approved,45769.77,,7
CLM11226,2025-11-20,CUST11135,Individual,30,Male,CENTRAL,Home,5702.89,Approved,4567.46,,42
CLM15855,2025-12-10,CUST13720,Individual,,Male,south,Travel,3988.3,Approved,3488.74,,41
CLM14785,2025-10-01,CUST12453,SME,27,Female,North,Travel,299.88,Under Review,0.0,,
CLM15424,2025-06-24,CUST12205,Individual,37,Female,East,Health,13649.34,Approved,10311.89,,21
CLM17834,2024-10-08,CUST10436,SME,64,Male,Central,life,37624.97,Approved,35836.87,,34
CLM17859,03-23-2024,CUST12772,Individual,,Female,West,Life,98673.54,Under Review,0.0,,
CLM10481,2024-08-25,CUST11760,Individual,65,Male,South,LIFE,59459.04,Approved,54954.58,,27
CLM14378,04/05/2025,CUST13296,Individual,31,Male,West,Auto,17485.2,Approved,15167.86,,12
CLM11951,2024-07-11,CUST11800,individual,64,Male,North,Home,6504.94,Approved,4917.36,,27
CLM11829,02-04-2024,CUST11783,Individual,28,Male,South,Home,47621.64,Approved,38500.61,,41
CLM16785,2025-05-15,CUST13431,Individual,48,Male,North,home,21752.4,Approved,16933.33,,30
CLM15905,2025-12-06,CUST12852,Individual,84,Male,Central,Life,21404.63,Approved,16188.53,,15
CLM13536,2025-06-03,CUST10287,Individual,24,Male,West,Auto,2280.04,Under Review,0.0,,
CLM18004,2025-04-05,CUST11042,Individual,35,,East,health,8276.36,Under Review,0.0,,
CLM12676,2024-07-25,CUST10124,Individual,78,Male,South,Life,43405.73,Under Review,0.0,,
CLM10127,2025-03-01,CUST13155,Individual,25,Male,Central,Auto,908.89,Approved,782.53,,41
CLM11390,10-14-2024,CUST13977,individual,55,Female,East,HEALTH,7597.51,Rejected,0.0,Suspected Fraud,23
CLM16920,2025-02-10,CUST13877,SME,54,Female,West,AUTO,2160.36,Rejected,0.0,Lack of Coverage,16
CLM14481,2025-08-04,CUST10060,Individual,66,Male,North,Life,48830.83,Rejected,0.0,Lack of Coverage,14
CLM18067,2024-11-17,CUST12905,SME,,Female,West,Travel,3971.13,Approved,3084.2,,13
CLM13705,2024-12-10,CUST10570,SME,84,Female,North,Home,22220.39,Approved,18778.59,,25
CLM15176,2024-11-10,CUST13373,Corporate,29,Male,South,Life,17628.06,Approved,12844.77,,15
CLM12960,2025-01-30,CUST10506,SME,23,Female,South,Auto,16569.77,Under Review,0.0,,
CLM16481,2024-05-05,CUST10593,SME,56,Female,West,Home,9273.38,Under Review,0.0,,
CLM16691,10-28-2024,CUST12661,Individual,58,Female,Central,Auto,3352.42,Under Review,0.0,,
CLM14547,2025-07-20,CUST13524,Corporate,26,Male,East,Travel,3001.49,Rejected,0.0,Lack of Coverage,31
CLM11882,2024-05-17,CUST12977,Individual,20,Female,Central,HEALTH,5668.38,Approved,5007.13,,43
CLM10011,19/11/2024,CUST12765,SME,23,Male,Central,Health,6175.88,Approved,4765.34,,21
CLM10439,26/05/2025,CUST12960,individual,58,,South,Travel,3101.74,Approved,2549.37,,44
CLM13081,2024-06-13,CUST10357,SME,24,Female,North,Home,45348.68,Approved,43880.55,,30
CLM10868,2024-05-02,CUST13028,Individual,27,Male,NORTH,Health,14217.88,Under Review,0.0,,
CLM18353,2024-03-02,CUST10593,Individual,58,,WEST,Travel,612.71,Approved,436.43,,15
CLM17019,2024-12-17,CUST11059,Individual,85,Female,East,Life,69183.8,Approved,57893.93,,9
CLM12683,2025-07-02,CUST13440,SME,65,Male,Central,Home,39960.57,Rejected,0.0,Late Claim Filing,28
CLM17026,2024-04-26,CUST11347,SME,56,Male,North,Life,54816.16,Approved,39183.64,,8
CLM12711,07/03/2024,CUST13702,Individual,41,Male,West,Home,17718.45,Under Review,0.0,,
CLM13282,2025-06-03,CUST13060,Individual,35,Male,Central,Travel,2727.8,Approved,2091.25,,23
CLM13046,2025-01-29,CUST12099,Corporate,59,Male,East,Life,13274.82,Rejected,0.0,Lack of Coverage,37
CLM17523,2025-09-22,CUST10026,Individual,33,Male,Central,Life,92538.08,Rejected,0.0,Lack of Coverage,22
CLM15739,2024-10-21,CUST12584,Individual,57,Male,South,Travel,2153.46,Approved,1576.88,,15
CLM10484,2024-03-02,CUST10962,Individual,22,Female,North,Life,68491.73,Approved,48331.5,,32
CLM16680,06-26-2025,CUST13202,SME,60,Male,East,Home,16857.06,Under Review,0.0,,
CLM12933,2025-04-07,CUST11511,Individual,62,Male,West,Travel,4701.38,Approved,4573.59,,28
CLM11711,2024-10-05,CUST10504,SME,30,Male,,Life,77623.84,Approved,55387.77,,27
CLM16051,2024-04-13,CUST13575,SME,66,Female,North,Travel,2964.76,Approved,2714.04,,22
CLM16150,2025-05-19,CUST10900,SME,77,Female,South,home,20134.04,Approved,18471.21,,31
CLM10528,2024-02-05,CUST10769,Individual,72,Male,West,Auto,5675.19,Under Review,0.0,,
CLM15152,2024-11-23,CUST12903,SME,25,Female,Central,Home,39165.55,Under Review,0.0,,
CLM10855,2024-12-04,CUST12148,SME,62,Male,East,Travel,4257.2,Under Review,0.0,,
CLM13249,2024-12-13,CUST10093,SME,37,Male,South,Home,15064.88,Approved,12192.49,,36
CLM18180,2025-01-29,CUST11608,Individual,57,Male,East,Travel,371.93,Rejected,0.0,Suspected Fraud,40
CLM14303,22/03/2024,CUST11155,Individual,33,Male,East,Health,10409.4,Approved,9550.42,,3
CLM13782,2025-12-24,CUST11063,SME,32,,Central,Travel,4889.71,Approved,4720.65,,16
CLM11119,2025-06-23,CUST11846,Individual,77,Female,Central,Travel,1348.21,Approved,1139.4,,14
CLM16445,2024-06-30,CUST12468,Individual,38,Male,West,Auto,20086.5,Approved,15296.61,,27
CLM14811,2025-05-13,CUST12524,Individual,80,Female,Central,Auto,5436.84,Approved,4580.23,,21
CLM12275,2024-08-11,CUST13105,SME,78,Male,North,Health,13435.46,Approved,10655.7,,14
CLM15713,2025-01-09,CUST11265,Corporate,54,Female,East,auto,10589.85,Under Review,0.0,,
CLM14692,2024-10-20,CUST12298,Individual,74,Male,NORTH,Travel,2271.99,Rejected,0.0,Lack of Coverage,6
CLM11480,11/01/2025,CUST11233,SME,79,Male,East,auto,19664.84,Rejected,0.0,Lack of Coverage,13
CLM17121,2024-06-03,CUST12746,SME,63,Male,Central,Life,99624.86,Approved,95286.38,,45
CLM12214,2024-11-30,CUST10476,Individual,48,Female,Central,Health,13351.81,Approved,9677.2,,37
CLM13910,2024-01-24,CUST13423,individual,39,Female,North,Auto,2267.82,Rejected,0.0,Late Claim Filing,2
CLM14425,2024-12-29,CUST13481,Individual,62,,Central,Travel,2793.69,Approved,2475.47,,39
CLM16077,2024-10-16,CUST13923,Corporate,62,Female,North,Health,1550.86,Under Review,0.0,,
CLM16642,2024-05-06,CUST10098,SME,59,Female,CENTRAL,Home,19094.3,Approved,18082.22,,35
CLM11714,2024-01-03,CUST12850,Corporate,81,Female,WEST,Health,5448.17,Approved,5331.12,,19
CLM10269,2025-03-02,CUST10646,Individual,,Female,EAST,Auto,22050.86,Rejected,0.0,Insufficient Documentation,31
CLM16860,2024-12-27,CUST12101,SME,54,Female,West,Travel,3563.25,Approved,3417.16,,27
CLM17493,2024-07-23,CUST12193,Individual,50,Female,East,Life,85963.63,Under Review,0.0,,
CLM13372,2024-11-22,CUST10525,INDIVIDUAL,21,Male,West,Home,24685.21,Approved,23985.49,,13
CLM16984,2024-07-07,CUST10941,Corporate,67,Male,North,Travel,2845.43,Rejected,0.0,Late Claim Filing,42
CLM14513,2024-03-17,CUST11961,SME,68,,NORTH,Auto,6641.15,Approved,5907.25,,12
CLM10314,2025-12-27,CUST11049,Individual,63,Female,central,Auto,2834.35,Approved,2413.06,,17
CLM17772,31/12/2025,CUST12092,Individual,28,Female,WEST,Life,63756.66,Approved,63045.53,,14
CLM17666,2025-10-09,CUST10466,Corporate,63,Female,South,Travel,3311.8,Approved,3074.44,,19
CLM16304,2025-09-11,CUST12974,Corporate,30,Male,East,Home,38161.67,Under Review,0.0,,
CLM16839,2024-02-17,CUST10930,sme,85,Female,Central,Life,46593.07,Approved,39409.53,,19
CLM12805,2025-09-02,CUST12655,Individual,57,Female,East,Travel,1312.26,Approved,1237.1,,11
CLM13970,05/06/2025,CUST12035,SME,34,Male,South,Travel,642.62,Approved,513.9,,25
CLM18145,2024-05-20,CUST11527,Individual,69,Male,WEST,Life,38510.99,Approved,37875.62,,22
CLM15021,2024-02-15,CUST10730,Individual,75,Male,North,Life,13700.49,Approved,12167.48,,21
CLM17621,2024-12-26,CUST13825,Corporate,39,Male,Central,Home,42704.91,Approved,33929.24,,38
CLM14337,2025-03-18,CUST12831,SME,74,Female,West,Home,21937.88,Under Review,0.0,,
CLM10166,2025-01-02,CUST12851,SME,79,Female,West,Auto,24548.44,Under Review,0.0,,
CLM17341,2025-12-13,CUST11575,Individual,55,Male,East,Home,13757.2,Approved,10262.66,,9
CLM10746,2024-09-23,CUST12181,Individual,40,Female,East,health,11550.64,Approved,9005.91,,41
CLM11775,2025-10-28,CUST11232,Individual,20,Female,NORTH,Auto,23749.6,Approved,21069.33,,20
CLM10394,25/10/2024,CUST11612,SME,56,Male,West,Auto,3707.07,Approved,3412.71,,13
CLM13448,12-20-2025,CUST13233,SME,48,Male,north,HOME,31998.89,Approved,23688.96,,45
CLM18042,2024-04-06,CUST13709,Individual,83,Male,Central,Auto,20452.69,Approved,14715.27,,22
CLM15299,2025-09-08,CUST12883,Corporate,73,Male,North,Health,5282.64,Under Review,0.0,,
CLM13757,2024-04-03,CUST13039,Individual,54,Male,South,Home,9099.84,Approved,7683.98,,17
CLM16388,2025-08-23,CUST11113,Individual,41,Female,North,Health,13055.58,Approved,12932.06,,27
CLM18085,2024-10-05,CUST12877,Individual,67,Male,Central,Life,73525.18,Approved,60318.79,,27
CLM12176,2024-11-12,CUST11319,Individual,37,Other,South,Health,7704.95,Approved,6972.5,,45
CLM17150,2025-02-20,CUST11869,INDIVIDUAL,25,,North,Health,11835.02,Approved,10831.28,,12
CLM11030,2025-04-09,CUST11937,Individual,73,Female,West,Home,36668.3,Approved,34928.65,,1
CLM16186,2025-09-16,CUST13960,Individual,66,Female,South,auto,1255.48,Approved,889.25,,23
CLM15213,2025-06-13,CUST13674,SME,28,Male,East,Home,13009.77,Approved,12154.12,,34
CLM18111,2025-04-04,CUST10442,Individual,39,Female,South,Home,37955.71,Approved,26679.88,,35
CLM13547,2025-04-07,CUST10276,SME,78,Male,South,Travel,4852.05,Under Review,0.0,,
CLM15854,21/12/2025,CUST13157,SME,39,Female,South,Home,43456.55,Approved,31199.68,,41
CLM16201,2025-10-11,CUST11774,Corporate,19,Female,East,Health,14807.56,Approved,13673.68,,7
CLM12790,2024-11-09,CUST12076,Individual,65,Male,West,Auto,6983.5,Approved,6587.11,,20
CLM15585,2024-02-07,CUST11253,Individual,20,Male,Central,AUTO,10433.18,Approved,8190.95,,4
CLM13919,19/04/2024,CUST12754,SME,40,Female,North,travel,1702.89,Approved,1579.78,,12
CLM11933,2025-08-29,CUST12317,Individual,66,,Central,Life,20982.15,Approved,16342.95,,39
CLM14714,04-08-2025,CUST10280,Corporate,44,Male,Central,Auto,11854.81,Approved,10911.97,,39
CLM12525,2024-11-26,CUST11050,Individual,23,Male,South,Home,41443.04,Approved,38167.5,,1
CLM12712,14/05/2025,CUST11311,Individual,45,Female,East,Health,4177.52,Rejected,0.0,Late Claim Filing,2
CLM12001,2025-01-15,CUST12790,Individual,66,Female,West,Home,38679.65,Approved,33415.72,,29
CLM12495,2024-07-12,CUST11202,Individual,20,Male,East,Travel,3310.08,Approved,2567.78,,15
CLM15227,08-28-2024,CUST10947,SME,29,Male,North,Travel,3671.7,Approved,3170.76,,18
CLM14977,2024-10-25,CUST10585,Individual,21,Male,Central,Life,91818.91,Approved,76904.68,,2
CLM10064,11-12-2024,CUST12953,Individual,54,Female,South,Life,13932.32,Rejected,0.0,Lack of Coverage,13
CLM12430,2025-08-17,CUST13750,Corporate,38,Female,North,Auto,2452.38,Rejected,0.0,Lack of Coverage,10
CLM12613,2025-01-25,CUST12332,Individual,40,Female,CENTRAL,Home,38907.59,Under Review,0.0,,
CLM11515,2025-03-03,CUST11881,Individual,66,Female,East,Health,942.42,Approved,716.09,,13
CLM16716,2025-01-04,CUST13379,INDIVIDUAL,66,Female,East,Auto,21771.96,Rejected,0.0,Policy Exclusion,17
CLM10182,2024-05-06,CUST12235,Individual,65,Male,South,Home,48046.58,Approved,41375.1,,26
CLM14137,2025-11-29,CUST13943,Individual,49,Female,North,Home,28707.31,Approved,22765.78,,26
CLM14100,2025-09-05,CUST13078,Individual,53,Female,north,Home,28693.24,Approved,22860.11,,25
CLM13628,10-12-2025,CUST10219,Individual,39,Male,North,Life,54327.16,Approved,52068.22,,8
CLM18144,2025-06-08,CUST10137,Individual,61,Other,South,Travel,2932.87,Under Review,0.0,,
CLM17293,2024-08-31,CUST11590,SME,40,Female,West,Auto,6902.89,Under Review,0.0,,
CLM15145,2024-09-15,CUST11771,Individual,50,,South,Home,3351.16,Rejected,0.0,Late Claim Filing,41
CLM14932,2024-03-02,CUST10811,Individual,52,Female,Central,Home,4822.14,Rejected,0.0,Policy Exclusion,19
CLM13211,2025-08-11,CUST12932,SME,48,Female,North,Life,39726.52,Approved,32790.17,,23
CLM14126,2025-05-22,CUST13301,SME,59,Male,,Health,2780.94,Approved,2555.24,,31
CLM14105,2025-02-07,CUST13352,individual,83,,East,Auto,20069.47,Approved,19031.88,,9
CLM13135,2025-06-15,CUST13798,Individual,79,Female,North,Life,47408.58,Rejected,0.0,Insufficient Documentation,23
CLM11994,2025-08-12,CUST10081,Individual,66,Female,South,Auto,14009.57,Under Review,0.0,,
CLM16247,2024-04-01,CUST11215,Individual,66,Female,West,Health,11830.89,Approved,11513.85,,4
CLM16071,24/08/2025,CUST12351,Individual,31,Female,West,Home,8850.71,Rejected,0.0,Late Claim Filing,43
CLM13938,2025-09-28,CUST12868,Individual,32,Female,South,Home,4063.78,Approved,3410.18,,37
CLM11781,2024-09-25,CUST11137,SME,50,Female,East,Health,5863.29,Approved,4563.81,,28
CLM17379,2024-08-06,CUST10928,Individual,68,Female,West,Health,5573.0,Approved,3951.21,,24
CLM17212,2025-12-14,CUST10988,Individual,80,Male,west,Health,1134.35,Approved,1058.26,,40
CLM13763,2024-11-26,CUST13882,Individual,41,Female,East,Home,21347.02,Under Review,0.0,,
CLM13887,2024-01-03,CUST13507,Corporate,76,Female,South,life,95476.48,Rejected,0.0,Late Claim Filing,35
CLM15404,2025-08-02,CUST13525,INDIVIDUAL,58,Male,West,Home,45848.82,Approved,43719.9,,16
CLM17471,2025-05-15,CUST10033,SME,29,Male,North,Life,44800.14,Approved,36490.72,,26
CLM15969,2024-01-24,CUST12147,Individual,64,Female,South,Home,6140.42,Approved,4522.15,,25
CLM10500,2024-07-22,CUST10560,sme,37,Male,South,Travel,1912.23,Approved,1830.29,,34
CLM13967,2025-06-03,CUST12721,Individual,28,Female,North,Travel,3889.0,Approved,2972.77,,13
CLM16743,26/12/2024,CUST12366,Individual,36,Male,South,Auto,7974.49,Under Review,0.0,,
CLM14498,07-28-2024,CUST13951,Individual,38,Male,East,Auto,17400.96,Under Review,0.0,,
CLM10547,2024-05-15,CUST11003,Individual,53,Male,North,Health,10406.63,Approved,8046.22,,15
CLM15808,2025-02-22,CUST12185,Individual,41,Male,West,Health,2838.29,Approved,2656.33,,4
CLM17049,2024-07-13,CUST11111,Individual,80,Male,West,Health,11349.14,Approved,10363.89,,45
CLM15362,2025-10-08,CUST10033,Individual,40,Female,WEST,Life,36819.32,Rejected,0.0,Lack of Coverage,32
CLM14326,2025-07-22,CUST12285,Individual,52,Other,West,Auto,11806.05,Approved,10205.42,,15
CLM13466,2025-09-09,CUST13672,INDIVIDUAL,30,Other,North,Auto,21018.71,Approved,17608.37,,28
CLM14626,2025-06-29,CUST11139,Individual,19,Male,West,Life,60332.47,Approved,49395.23,,36
CLM13610,2025-03-01,CUST12035,Individual,76,Female,North,Travel,2483.91,Rejected,0.0,Lack of Coverage,45
CLM11816,2024-09-15,CUST10825,Individual,30,Male,Central,Home,32877.35,Approved,31855.35,,16
CLM17615,2025-01-10,CUST13862,sme,27,Male,North,Life,30378.45,Approved,26950.56,,43
CLM17024,2025-07-05,CUST13591,Individual,60,Male,North,Auto,22776.11,Under Review,0.0,,
CLM11494,2025-11-01,CUST12070,Corporate,37,Male,WEST,Travel,4854.19,Under Review,0.0,,
CLM14925,2025-03-12,CUST10371,INDIVIDUAL,32,Female,South,Home,22651.54,Approved,16896.77,,40
CLM13097,2024-10-19,CUST10835,SME,64,Male,SOUTH,Travel,2320.27,Approved,2009.92,,17
CLM17731,2025-08-22,CUST12777,Individual,55,Male,CENTRAL,Home,13175.58,Rejected,0.0,Insufficient Documentation,30
CLM11576,26/07/2024,CUST13498,Individual,70,Male,North,Auto,21948.81,Approved,20775.52,,16
CLM11601,2024-02-12,CUST13226,Corporate,64,Male,North,Life,45629.5,Approved,41595.93,,15
CLM11340,2025-08-25,CUST11787,Individual,27,Male,SOUTH,Travel,2404.34,Under Review,0.0,,
CLM10548,2025-03-29,CUST11959,individual,80,Male,North,Auto,11326.5,Approved,10016.3,,41
CLM17871,2025-12-22,CUST13641,SME,34,Female,West,Travel,3899.2,Approved,3017.59,,2
CLM13007,2024-08-24,CUST10510,Individual,20,Male,West,Auto,13619.47,Under Review,0.0,,
CLM13154,2024-04-14,CUST13774,Individual,25,Male,South,Health,8311.27,Under Review,0.0,,
CLM14693,2024-11-25,CUST12067,Corporate,73,Female,East,Life,60129.9,Approved,47757.74,,42
CLM15612,2024-05-06,CUST10487,Individual,28,Female,east,Health,8140.84,Approved,8061.38,,1
CLM12252,2024-03-06,CUST11448,INDIVIDUAL,77,Female,Central,Health,9221.4,Under Review,0.0,,
CLM17050,10-23-2024,CUST12645,Individual,35,Female,Central,Life,56387.84,Approved,44235.47,,27
CLM13946,2025-05-22,CUST13484,SME,23,Male,East,Auto,5819.2,Under Review,0.0,,
CLM14354,2024-12-22,CUST13740,SME,40,Male,east,Home,35952.2,Approved,27089.4,,26
CLM12196,2025-02-09,CUST12719,Individual,,Male,North,Home,34172.19,Rejected,0.0,Suspected Fraud,38
CLM16898,2024-10-03,CUST12567,Corporate,85,Female,East,HEALTH,5794.77,Approved,5445.17,,37
CLM12234,2024-08-26,CUST12162,Corporate,73,Female,East,Home,4024.81,Approved,3457.24,,22
CLM17259,2024-09-24,CUST11190,Individual,24,Female,East,Life,53076.91,Approved,50545.19,,4
CLM16784,2025-02-25,CUST11660,Individual,72,Male,South,Home,24794.1,Rejected,0.0,Lack of Coverage,28
CLM13621,2024-03-23,CUST12020,Individual,61,Male,West,Health,10914.81,Under Review,0.0,,
CLM14298,2024-09-01,CUST12776,Individual,57,Female,East,Health,1762.65,Approved,1426.32,,45
CLM14263,2024-07-30,CUST13846,Individual,67,Male,South,Travel,1634.68,Approved,1355.59,,16
CLM16156,2025-02-26,CUST13327,SME,85,Male,East,Life,91093.87,Under Review,0.0,,
CLM15923,2025-03-05,CUST12141,Individual,53,Female,East,Auto,20364.26,Approved,19628.48,,5
CLM15976,2025-03-28,CUST12491,Individual,,Other,West,Home,6491.61,Approved,5403.96,,7
CLM15396,2024-05-31,CUST10281,SME,34,Other,Central,Life,93427.66,Approved,75263.97,,32
CLM11110,2024-05-03,CUST11922,Individual,39,Female,East,Life,33415.99,Approved,26548.02,,9
CLM16235,2025-09-17,CUST12910,Individual,70,Male,East,Travel,3411.74,Rejected,0.0,Lack of Coverage,24
CLM10349,2024-06-28,CUST13363,Individual,42,Female,CENTRAL,Life,19985.19,Approved,14753.65,,5
CLM17674,2024-05-05,CUST13291,Corporate,35,Male,South,Health,12797.28,Approved,12370.67,,32
CLM16809,2024-11-17,CUST13130,Individual,79,Female,West,Auto,20886.49,Approved,14895.29,,36
CLM12804,2025-01-18,CUST12501,Individual,24,Female,Central,Home,16927.11,Rejected,0.0,Lack of Coverage,28
CLM11970,2024-03-27,CUST12752,Individual,21,Female,North,Health,3621.74,Under Review,0.0,,
CLM13741,2024-07-12,CUST13775,Individual,78,Male,SOUTH,Travel,1364.3,Approved,1200.06,,41
CLM16957,2025-10-15,CUST13922,SME,69,Male,Central,Health,382.3,Rejected,0.0,Policy Exclusion,23
CLM15450,2024-01-08,CUST10787,Individual,32,Male,Central,Health,6651.8,Approved,6426.18,,4
CLM10898,2024-01-10,CUST11749,Individual,26,Male,South,Auto,13068.01,Approved,10386.34,,12
CLM15910,2025-09-19,CUST13541,SME,33,Female,North,Home,9940.23,Approved,7930.73,,18
CLM12381,2024-02-18,CUST13554,Individual,45,,North,Auto,17428.03,Under Review,0.0,,
CLM12884,2024-10-03,CUST12577,SME,25,Male,South,Health,6038.17,Under Review,0.0,,
